influence.1.1		influence.1.2		influence.1.3		influence.2.1		influence.2.2		influence.2.3		influence.3.1		influence.3.2		influence.3.3		
0.000000000000000000e+00 6.904474127774806291e+00 9.215393215738437505e+00 4.368531263284708643e+00 0.000000000000000000e+00 1.083088763892303509e-08 9.110357553136163133e+00 9.057480793609382630e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.460501428525403433e+00 8.839194076754742113e+00 3.111772290829192045e+00 0.000000000000000000e+00 7.521740975650821593e-09 9.671497129470621346e+00 8.895464067872495662e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.868420494200680793e+00 8.815854119795195842e+00 5.139942841386291761e+00 0.000000000000000000e+00 4.919262439558169273e-09 9.900354429656417210e+00 8.636371432562187422e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.590872038304331326e+00 9.555556838478191040e+00 9.624462139461250842e+00 0.000000000000000000e+00 1.073641358574037948e-08 8.522001435239337397e+00 9.598747364001166460e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.101720761234913581e+00 9.847496773374931678e+00 4.675484667639853598e+00 0.000000000000000000e+00 1.006872807925120075e-07 8.476236280840730331e+00 9.493255120188488050e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.841418502319696060e+00 9.901838848461833820e+00 5.967699786554518937e+00 0.000000000000000000e+00 9.971306577327610924e-08 8.468894930272128363e+00 9.250561391130947442e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.446663114063646560e+00 9.672555466950221614e+00 1.445423090702481206e+00 0.000000000000000000e+00 3.676472483329737829e-08 9.853767758315296277e+00 9.371147390274856548e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.979548499605998657e+00 9.529446761260640386e+00 1.145562191394489115e+00 0.000000000000000000e+00 3.507414915827740184e-08 9.932667810453928325e+00 9.507290606775114838e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.248060984235412008e+00 9.695114465881678356e+00 9.138957237907002096e+00 0.000000000000000000e+00 2.052117409209474722e-08 9.939848165777434019e+00 7.079827577806212524e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.010425085025413949e+00 9.725759628361807074e+00 8.705716599729770522e+00 0.000000000000000000e+00 2.241646685032263463e-08 9.455604352975427673e+00 7.856012909228675234e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.424603127353714527e+00 9.848752343083351235e+00 9.199817944496938793e+00 0.000000000000000000e+00 6.366752695897590922e-09 9.551201357625386024e+00 7.780410064465181463e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.598618532084209676e+00 9.818483536599780237e+00 8.720120324826988067e+00 0.000000000000000000e+00 6.451075576114914411e-09 9.177207580202701109e+00 7.454913945027798583e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.050417473148829828e+00 9.634148652095008813e+00 9.454573319212556726e+00 0.000000000000000000e+00 3.551901767008837908e-09 9.332529972490343440e+00 6.539140538301634997e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.462639231920778826e+00 8.140832374562227969e+00 7.941090703535229167e+00 0.000000000000000000e+00 5.389591764475637079e-09 9.507548724352002267e+00 6.273143074155612453e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.923368428687549425e+00 9.513140537322838597e+00 2.709152246208494930e+00 0.000000000000000000e+00 4.708637899670043670e-08 9.930054986474150525e+00 8.756077170277972499e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.667182422193992153e+00 9.690835605003673692e+00 5.864150538616643260e+00 0.000000000000000000e+00 7.674416606944325055e-08 9.417250933345162167e+00 9.249909355473189265e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.084040677469126024e+00 9.277225859633597693e+00 7.137756927143409591e+00 0.000000000000000000e+00 1.420872743637484872e-07 9.571045285217165244e+00 8.612742885258111158e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.392713035393541077e+00 9.317012420304431330e+00 7.346410103441680661e+00 0.000000000000000000e+00 2.494665199341651572e-07 8.526755473302840116e+00 9.310111228638216829e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.923532356066818494e+00 8.665620063070301526e+00 9.061060559957173410e+00 0.000000000000000000e+00 2.109475631745598258e-07 9.897530413495452706e+00 8.900371394067725817e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.451980877929978320e+00 8.844180065938822111e+00 8.956779724009290788e+00 0.000000000000000000e+00 7.986757220320352047e-07 9.915521952644491321e+00 8.908765951113867487e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.281860112819714459e+00 8.662148371004946057e+00 4.334446016564980297e+00 0.000000000000000000e+00 1.375027664810331587e-06 9.747691465038746728e+00 9.221829885088595802e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.914601442070615889e+00 8.806678401286328395e+00 2.082467760856452355e+00 0.000000000000000000e+00 4.779044565773757067e-06 9.894524348035458772e+00 8.337321121256621836e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.540311990459596103e+00 9.950545307225775460e+00 2.345024995654600097e+00 0.000000000000000000e+00 2.560146416817785596e-04 9.802253167723314675e+00 9.401408598675525141e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.901805114440829669e+00 9.843175324196344889e+00 5.722056233186671115e+00 0.000000000000000000e+00 2.869911458483035446e-04 9.809922009619411298e+00 9.470362390576136491e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.609506918391604202e+00 9.705530131262344540e+00 9.775806843776408073e+00 0.000000000000000000e+00 5.497834506342542818e-04 9.825836502109654091e+00 9.302766182277313334e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.505426735938963922e+00 8.739824148353992683e+00 8.455051355571727711e+00 0.000000000000000000e+00 4.382878936986357661e-05 9.476762937437417378e+00 9.934986985649590707e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.705175756729952141e+00 9.906651074988284122e+00 8.313936358018562345e+00 0.000000000000000000e+00 1.912733593532072335e-06 9.951605295393958883e+00 6.842881228991774201e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.090089007553995515e+00 9.798015248112063702e+00 9.440175701418931808e+00 0.000000000000000000e+00 1.071155844444195648e-06 9.875085466586833505e+00 9.836151972360202222e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.397716831451567998e+00 9.797653524422777593e+00 9.389208704784103077e+00 0.000000000000000000e+00 1.163334903250627970e-06 8.768235540904996128e+00 9.651353983435148720e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.179868690691250777e+00 9.451089773711938591e+00 9.841058521415046556e+00 0.000000000000000000e+00 5.642652622225664845e-08 9.271614626354050870e+00 9.628948831265589092e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.153129571485012050e+00 9.609523303785863391e+00 8.278088879863195970e+00 0.000000000000000000e+00 1.478236407939086341e-07 9.147207878688236704e+00 5.807776049802692242e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.610396396225162619e+00 9.354043340229830861e+00 7.524901984039694902e+00 0.000000000000000000e+00 1.125398855935197888e-06 9.649613911388819076e+00 9.495884504617643884e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.128866265577734396e+00 8.764967055370002313e+00 8.475498518041030493e+00 0.000000000000000000e+00 6.133392464188652862e-07 9.262485369618261188e+00 9.566181483878430925e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.810419996442979240e+00 8.941299452043796947e+00 4.514118397416734041e+00 0.000000000000000000e+00 1.091152978523972599e-07 8.441901466505536078e+00 9.460069244210187023e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.665665794599858529e+00 9.731486706646926166e+00 6.049242715960373218e+00 0.000000000000000000e+00 3.036573406688878561e-08 9.632566436371494234e+00 8.010471154906179336e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.406831738461617576e+00 9.651155241001021068e+00 7.312571839463562817e+00 0.000000000000000000e+00 2.531265158399810952e-08 9.960189852620796813e+00 8.098556276731494918e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.607362922665208416e+00 9.102125079751958836e+00 3.938278041350596670e+00 0.000000000000000000e+00 1.582238552134275515e-08 9.997166184521413257e+00 7.899137491958126311e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.113765524111816063e+00 9.900404097732440789e+00 7.222368662962339592e+00 0.000000000000000000e+00 1.978897162301852758e-08 9.787202990917240442e+00 8.686969280046241693e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.909041966077321462e+00 9.747660978031372991e+00 3.186901329752744871e-01 0.000000000000000000e+00 2.904575664613118877e-09 9.955314004729238775e+00 9.324183935384468214e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.181048929485002397e+00 9.610019157746069851e+00 3.873250727160524320e+00 0.000000000000000000e+00 2.476917739240757827e-09 9.883632122010938659e+00 9.846454279682223643e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.605351143070650188e+00 7.903939148984763463e+00 5.033853178825142827e+00 0.000000000000000000e+00 1.114224339064647741e-09 9.884321017418457700e+00 9.590815890549725609e+00 0.000000000000000000e+00
0.000000000000000000e+00 5.967488450056627869e+00 8.967843907667102599e+00 3.803906755771143899e+00 0.000000000000000000e+00 1.339300155213176526e-09 8.472428304680175160e+00 9.767075817518575676e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.952369798811790957e+00 9.607262382166045001e+00 3.141952671249720552e+00 0.000000000000000000e+00 7.732220604787106363e-10 8.600145922393865661e+00 8.305137580733587654e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.448768798645203582e+00 9.906942837222397102e+00 6.666479028652644523e+00 0.000000000000000000e+00 2.186415994987932458e-08 9.908433624317540378e+00 8.672778240797502036e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.427037118143088534e+00 9.914571803249712545e+00 6.622045846048054685e+00 0.000000000000000000e+00 2.517520537152765475e-09 9.854393601876797248e+00 7.164370960457604021e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.899582449715968124e+00 9.054696161261748699e+00 7.756567679355440781e+00 0.000000000000000000e+00 9.140898922934894187e-09 9.777492282940029256e+00 4.873757647798468540e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.630358925247644919e+00 8.783027195511838414e+00 7.325647433463264413e+00 0.000000000000000000e+00 5.533202663473514096e-08 9.874068652350757702e+00 5.431696315923637108e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.653155405502470643e+00 8.726769350904374889e+00 8.237876783402573011e+00 0.000000000000000000e+00 1.480394912523659234e-07 9.279772343471918816e+00 8.494867704627299787e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.986949955960387371e+00 8.448039160044187312e+00 8.117781768012381605e+00 0.000000000000000000e+00 1.906328590312145424e-07 9.842832431575612162e+00 9.027284075132079977e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.525688020818803281e+00 9.965030674632522789e+00 7.892388334044982301e+00 0.000000000000000000e+00 5.718805617079764812e-07 9.847726769666538260e+00 8.874571237970165782e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.628299424908870918e+00 9.415646185511286959e+00 3.703000630028796536e-01 0.000000000000000000e+00 1.235721153892753428e-05 8.455120115102213063e+00 9.007485133688293288e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.051316337923655198e+00 8.959457958146176182e+00 2.561483794576632000e+00 0.000000000000000000e+00 2.952394252992225619e-06 7.063853464246870217e+00 9.302754447830647422e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.042334552934441660e+00 8.168684710461670662e+00 2.929775640694771699e+00 0.000000000000000000e+00 5.064475186413886502e-06 8.588483521608559101e+00 9.520527796952995558e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.026668906556858829e+00 9.061467760468783439e+00 6.800928468437694718e-01 0.000000000000000000e+00 5.881752198559256662e-06 8.427984710227164555e+00 8.618703506169342887e+00 0.000000000000000000e+00
0.000000000000000000e+00 7.978556919652571189e+00 8.933930029536503170e+00 4.765642788057490087e+00 0.000000000000000000e+00 1.479762457855077301e-06 9.755277240369686353e+00 9.943282389381673525e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.170623280231414043e+00 9.429984856112849201e+00 6.498109213724927002e+00 0.000000000000000000e+00 1.509243861305297419e-06 9.205983037967445881e+00 6.875618054448896288e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.985539556970163488e+00 9.667693887393612684e+00 1.881596421983269263e+00 0.000000000000000000e+00 1.373128441565744923e-06 9.267464728068819824e+00 7.439441540863730218e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.954268587070810526e+00 9.063219646449976352e+00 2.753830122073808173e-01 0.000000000000000000e+00 9.253094560654581277e-07 9.952362559385584007e+00 8.522959721314830261e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.886925751442293020e+00 8.951236750645486850e+00 1.725817305862896167e-01 0.000000000000000000e+00 4.128713210505906754e-06 8.740676524817276416e+00 9.003047987152461573e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.334979429152337360e+00 9.236938604574859824e+00 2.317841118081566121e-01 0.000000000000000000e+00 6.884139975335483211e-06 8.439603509057446828e+00 9.353909584814482869e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.786539751349764060e+00 9.286412195298403560e+00 4.549255932632594868e-01 0.000000000000000000e+00 1.788430344289091816e-05 9.800675422002068871e+00 8.895733732126515747e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.739605351877449024e+00 9.615163406066706386e+00 8.053244151494286740e+00 0.000000000000000000e+00 1.290360149661239543e-05 9.951108800126267084e+00 9.851761554452160397e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.725458476154177134e+00 9.312333877923180125e+00 9.415745959054421022e+00 0.000000000000000000e+00 9.202549790084992099e-06 9.000183721468093978e+00 7.762640812149681047e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.566739032191724945e+00 8.437574390465169216e+00 9.133449839374300439e+00 0.000000000000000000e+00 1.506734368064917260e-05 9.373157344412808456e+00 9.875787220392387766e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.769823057150706092e+00 9.735510509263008316e+00 9.965456855665848934e+00 0.000000000000000000e+00 2.429409897108616339e-04 8.392852316423365266e+00 9.839629720986451389e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.998998288645994492e+00 8.943395867871542393e+00 9.948391956435383321e+00 0.000000000000000000e+00 6.418109219181013583e-05 9.169469406536599365e+00 9.390623956840212117e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.944334936164736405e+00 8.813892946548726570e+00 9.939678049719237407e+00 0.000000000000000000e+00 6.037316193059183938e-05 9.142925938296563970e+00 9.957836432038675412e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.463101760659526462e+00 8.841038562316651195e+00 6.775172353980206452e+00 0.000000000000000000e+00 4.336580385075749914e-05 9.990965173545028222e+00 8.568876751262628488e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.565803116922863225e+00 8.325423281542988718e+00 8.154789581663827391e+00 0.000000000000000000e+00 3.836773445948938856e-05 9.909715029589568402e+00 8.366113943840304046e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.873586753412732619e+00 8.336966856008551474e+00 7.757556582422520108e+00 0.000000000000000000e+00 2.287829967646675539e-02 9.515546397463930717e+00 9.449017292058124795e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.901985002878983977e+00 9.795513146402768712e+00 8.831039511407164255e+00 0.000000000000000000e+00 5.278750350376342111e-03 9.768577850006646912e+00 9.929691791431798364e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.933583735976753815e+00 8.155268072586823180e+00 6.991122520160896414e+00 0.000000000000000000e+00 5.349219974494503864e-03 9.179724184106532903e+00 9.888184865592148043e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.700739919038394277e+00 8.928498670521021197e+00 8.139158693872740713e+00 0.000000000000000000e+00 4.376340371412893761e-03 9.286809430107613395e+00 8.863350841242615630e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.568538967541002194e+00 9.688193835551700772e+00 9.543239961870872534e+00 0.000000000000000000e+00 3.675453005959351902e-03 9.783208309835405458e+00 9.768362759454012334e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.846327782067653800e+00 9.935002181831524837e+00 9.932636542314309480e+00 0.000000000000000000e+00 1.240866743564445450e-02 9.931785976628002999e+00 9.735948929668044372e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.854522839027467285e+00 9.929489686753491640e+00 9.007761405370802166e+00 0.000000000000000000e+00 6.950144927360295440e-03 9.498948623626713328e+00 9.802873532491519271e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.513411315224793441e+00 8.458239764179717568e+00 8.461443237061054390e+00 0.000000000000000000e+00 4.084332952350134931e-03 8.600902480551765095e+00 9.029186054142952500e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.476741276730706431e+00 9.593922343632538485e+00 8.868828931848542041e+00 0.000000000000000000e+00 7.592842731205320939e-02 9.032919797755848634e+00 7.538577491462948643e+00 0.000000000000000000e+00
0.000000000000000000e+00 8.888912671664868981e+00 9.795921376651476109e+00 9.410578585161974985e+00 0.000000000000000000e+00 4.865417173412588170e+00 8.793615023758025728e+00 7.021973029044454861e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.296698780974953280e+00 9.063952334280887868e+00 7.862195698295817436e+00 0.000000000000000000e+00 4.501575306061594617e+00 8.456334841549967507e+00 8.437266686651989644e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.760192008677634590e+00 9.646491928550013029e+00 6.188840442270867825e+00 0.000000000000000000e+00 5.680481415524994304e+00 8.034022770568883587e+00 9.290757231724212417e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.198063626737884135e+00 9.949579300466711018e+00 7.847412160870767650e+00 0.000000000000000000e+00 8.338597075433705541e+00 8.961400630036429504e+00 7.178520182223531165e+00 0.000000000000000000e+00
0.000000000000000000e+00 9.457904057879536808e+00 9.948261387099348596e+00 7.171348244454639698e+00 0.000000000000000000e+00 4.554534878456900415e+00 9.848860988657825999e+00 5.885796299324555392e+00 0.000000000000000000e+00
