word.concentration.1	word.concentration.2	word.concentration.3	
2.533809312647072431e+00 4.455271846056756857e+00 3.644763733368406200e+00
5.110500853299770441e+00 7.200576912384964778e+00 8.328921116372979938e+00
4.789553316494862045e+00 4.981953682794549643e+00 4.863014968767214619e+00
5.085503141248378434e+00 6.022988565809625605e+00 5.689533914989441499e+00
5.041180682468923813e+00 8.118814456134311186e+00 5.539681083335680434e+00
2.258571854076951713e+00 7.687344719830579542e+00 7.130119728149671765e+00
5.484166308368064513e+00 7.717671962782608475e+00 6.586258271127816144e+00
3.598155887687598309e+00 9.097197643163797309e+00 4.583919408100513238e+00
3.547408977694536780e+00 7.639389450313576191e+00 5.568840541311982584e+00
3.641475797987093088e+00 7.456207484403789998e+00 5.308500569436620964e+00
3.796752718472609534e+00 7.972638374176573173e+00 3.161281996746940326e+00
4.016400592965925220e+00 9.022814776098073253e+00 7.012573198041017086e+00
2.815742469419915572e+00 6.401711001078329133e+00 5.005162471700628224e+00
5.416561993293122157e+00 6.065908866200435234e+00 9.058749715944111713e+00
4.992837958644337881e+00 6.219101285861336592e+00 2.397108588699211840e+00
3.975354019209419665e+00 7.216657391760084472e+00 7.214316145834408722e+00
3.600492673992249593e+00 7.037724695252590479e+00 4.669782505194046252e+00
2.940653713762741095e+00 6.665252967117115901e+00 4.773868546083832598e+00
2.568504324317754328e+00 6.785631754077543043e+00 2.825482212361975609e+00
3.593819814192859674e+00 9.368401186856129215e+00 2.806793506336988653e+00
2.653612341535724450e+00 8.682144805266634791e+00 6.836884414407960797e+00
2.528925803888079304e+00 7.392100783266517539e+00 6.604478223510080959e+00
3.636631492515398634e+00 5.323732997698998659e+00 7.345439345194714420e+00
3.258515049327016300e+00 8.599407209153964615e+00 4.771590357688396900e+00
4.568626895751477512e+00 9.399327899463916225e+00 4.018439349493204915e+00
7.461994865479703698e+00 8.139978050662206144e+00 4.384937833138425667e+00
4.149319268659111160e+00 6.941875854823825520e+00 5.394511110442008928e+00
3.604977338989571400e+00 8.572559016258811226e+00 3.891155335530573467e+00
2.631306141535821652e+00 6.955993021414587751e+00 5.039673582901444959e+00
2.988865211102555541e+00 7.036111086196855879e+00 5.093833566035733007e+00
3.771404797773619144e+00 7.530410018600863786e+00 4.435701115763009739e+00
4.707117233363963926e+00 8.472111369210375997e+00 4.539723230161537337e+00
4.423961155821698021e+00 7.336813404796023619e+00 4.021869748016736246e+00
4.519765632352752860e+00 8.225934675645254046e+00 6.020868493034496893e+00
3.093858768955872751e+00 9.786943343559114439e+00 4.954782699433121884e+00
4.265998882321471619e+00 6.100123612490143898e+00 2.869532701034382072e+00
3.938199343097886107e+00 7.914641602974214152e+00 7.921895035931131090e+00
3.346246637837833937e+00 7.849897039380208774e+00 5.927614582645313490e+00
4.057365536420658003e+00 9.618264645754114994e+00 5.882717694934184394e+00
3.941013446846383772e+00 7.839007913069809597e+00 6.610828752952051524e+00
2.954411901569360399e+00 7.192438713497731229e+00 3.397966037803488604e+00
3.073497408803865572e+00 7.632392762185426172e+00 4.066163362077039878e+00
2.741875630552318199e+00 9.767642522896410995e+00 5.185908299709689473e+00
4.633857923584547400e+00 8.297874471797477725e+00 4.909042192200827159e+00
4.212621903172936833e+00 7.914055217439130097e+00 4.235446440716535754e+00
3.274424159491082342e+00 8.929873222145900513e+00 4.231930089963203301e+00
4.155757052474546853e+00 8.817694446522681417e+00 8.734529735320082366e+00
3.319613141907816090e+00 8.156285328638571031e+00 3.891680248577284118e+00
3.227003710192763108e+00 7.386139262005038120e+00 3.547643845236440274e+00
3.720746630843096536e+00 8.798388632129487519e+00 3.165128118091139253e+00
5.409549799768612388e+00 7.118935407720435649e+00 5.750867760578985077e+00
5.259799361309209331e+00 8.241558079875400011e+00 3.747527134686335692e+00
4.687119570313604378e+00 6.694984020802830393e+00 6.468344377029749737e+00
3.740707037715905514e+00 6.410988270863353655e+00 6.606995519977358455e+00
3.637135928607652779e+00 8.801538649452298912e+00 6.024148056718692246e+00
3.917814165775191704e+00 8.495400318759804392e+00 3.529295442468184163e+00
4.077132046500691942e+00 7.968843634261197906e+00 5.575923256804533601e+00
2.955363318179784926e+00 9.850072050993979644e+00 4.967548165258115489e+00
2.900780226682284635e+00 4.545144333127879577e+00 5.706431008482516276e+00
2.794643751357861028e+00 9.193875995117959832e+00 6.379341363355688799e+00
2.991140066122846441e+00 9.001802437652019151e+00 3.765358985910377321e+00
3.305442441675649601e+00 5.426622358028131643e+00 3.755959756558212792e+00
3.285845847044075008e+00 7.797134854737024057e+00 4.283725845761710005e+00
3.776994946258097841e+00 8.114400725480496845e+00 4.898548627737888239e+00
3.765512374746206259e+00 7.131869055704352256e+00 5.089045531154662960e+00
3.879033215206503016e+00 6.850233336528747330e+00 4.642873869608564519e+00
3.745874386869153305e+00 4.390068916678393052e+00 3.181646014812669065e+00
3.278196322983186306e+00 7.697020185937468284e+00 7.860529469854606432e+00
3.031994917853029659e+00 7.254088220824543853e+00 8.869425027716003385e+00
2.974270106296352800e+00 7.685883070072163648e+00 5.076282374226082972e+00
4.824863792136120821e+00 5.402059134939640295e+00 5.262036717539475106e+00
3.413657376382767339e+00 8.411713033670418227e+00 3.315775789142804353e+00
3.432425961386359248e+00 9.539187155051218170e+00 3.925742343304695847e+00
4.465496919632513162e+00 9.000980748065783743e+00 4.806134048258740243e+00
5.248597918587597277e+00 4.522512186914968702e+00 5.498340800188019628e+00
3.724046863208208880e+00 5.033577137955812297e+00 6.305331270835600854e+00
3.699107393332116800e+00 4.687341459281367584e+00 6.225484496105574195e+00
4.313254240158503450e+00 3.939477856818530022e+00 3.718826718970921874e+00
4.129943846795913309e+00 9.133971437614878397e+00 8.342017369678066174e+00
3.928050242870748221e+00 7.466376913658494985e+00 9.121347642443952353e+00
4.857669898004031594e+00 7.470422889658643761e+00 9.600306620670126634e+00
4.432548325341818085e+00 5.424824067268389172e+00 5.069979375777068142e+00
3.324507914892023130e+00 9.892626229133975713e+00 5.294132327337523591e+00
3.786267434358173478e+00 6.947543404535537981e+00 5.757424801294959593e+00
3.804606948862268467e+00 8.210433430278957445e+00 2.057202818210536410e+00
3.172533867414836450e+00 7.468690549400130330e+00 8.820236520722147588e+00
4.001520627420230625e+00 8.266881108499395836e+00 5.675638829256572038e+00
3.173452692659501917e+00 5.865286561433602941e+00 4.842531705705233058e+00
2.491919340048561526e+00 5.439773496892215121e+00 4.191260392145501612e+00
2.685778130997166002e+00 8.123789220157009439e+00 5.711556689476690707e+00
4.355906377281388409e+00 8.528070219710896183e+00 4.522959371646644300e+00
3.751439898999936240e+00 6.666130876134507943e+00 5.915054057477052041e+00
4.192420281500996992e+00 9.087363921176065062e+00 5.984013568363799607e+00
3.382746450119369364e+00 6.148967504775092685e+00 5.138509086552794258e+00
3.587989818228037198e+00 6.787767017586340046e+00 3.712933304384650413e+00
4.386525354885299599e+00 8.906015006419556457e+00 4.457531504412430401e+00
6.025336776919582249e+00 7.385762594066593856e+00 2.633606864224469657e+00
4.544142151183481637e+00 8.557251842192252766e+00 5.537887851449014853e+00
3.182548930147244270e+00 6.780194193057596408e+00 3.732255201295344271e+00
3.033482784910563446e+00 8.863119793910819055e+00 4.859032416587926839e+00
4.274595959767345299e+00 8.757402811712355017e+00 4.880555297223982514e+00
2.849328363077510140e+00 7.231107122352269378e+00 4.645391929680831922e+00
4.027877576375015423e+00 7.624820072986343789e+00 2.382129462474608328e+00
4.107455322371338369e+00 6.943414433859857127e+00 4.542962868190213221e+00
3.211209920708045562e+00 7.845835672451098475e+00 6.152316889575266678e+00
3.336285283321778206e+00 4.882385346850993457e+00 4.871726998600615310e+00
4.399776836902556276e+00 6.242472204587693696e+00 4.578835992943660393e+00
4.570920616260991665e+00 5.204380065245968190e+00 8.448306602788523634e+00
3.631430206803552885e+00 7.522660757392475972e+00 8.633349082122437679e+00
2.545789140180552135e+00 7.219455948584760030e+00 3.417969685421009540e+00
2.708104860822310833e+00 6.510532800800728381e+00 6.230046620325241591e+00
4.260070615663511084e+00 6.327914918849169013e+00 5.101647260490860702e+00
2.650077201888207945e+00 7.502665949210648222e+00 6.015696340576225154e+00
4.405322157576053499e+00 5.887372930330388776e+00 3.966658950937326011e+00
4.782019923783628279e+00 8.744166548903310243e+00 4.737019860790767645e+00
3.549479691041972806e+00 8.350090331982606529e+00 5.419098291417904889e+00
3.501966131874932664e+00 7.001114885710133962e+00 5.396909806395449039e+00
3.060686209340339303e+00 9.134688816542819723e+00 4.834637955139218235e+00
3.203397907798982480e+00 9.432971404178713826e+00 3.496801565664371836e+00
3.340583607943121702e+00 9.858299259809452764e+00 4.264764044366934570e+00
3.701662497459495604e+00 9.167852189392601048e+00 9.345129369705340139e+00
3.033565113093747989e+00 7.124214431466684871e+00 2.732262022174447580e+00
3.419294382277018762e+00 8.239114951726346447e+00 4.317171533282938789e+00
4.024532092128072946e+00 8.130128013978550783e+00 3.953601149802866921e+00
4.003195740585747231e+00 7.875213346533588066e+00 4.228173802105080981e+00
2.988447458108987487e+00 5.921725236510061663e+00 5.329752771897481978e+00
2.399965927491573225e+00 7.599520891156934965e+00 5.502830642738553379e+00
3.142672499430897659e+00 9.373061050888043866e+00 5.929885609852592054e+00
3.320140558587414414e+00 8.406756025333290694e+00 6.742767828385891171e+00
4.922271788159326533e+00 8.366989848538057828e+00 8.202379483350316747e+00
2.550313578403441195e+00 7.215261673717174418e+00 4.467954790764147255e+00
2.397525053560865871e+00 6.539009624297463574e+00 5.446085544839189829e+00
4.818030390902392490e+00 4.183206443586706236e+00 4.657396915689929529e+00
2.590385830719280413e+00 4.521996136826905044e+00 5.552580943665715196e+00
3.474504629788329524e+00 4.703037457606794369e+00 4.663474773418831099e+00
3.854404531844019655e+00 9.617563246858100712e+00 4.876122062536873969e+00
3.012872726408655666e+00 6.255131809911419261e+00 5.679315949694223598e+00
3.831454092765600450e+00 7.278041424616612964e+00 5.718093314267507665e+00
3.866007949795221776e+00 7.479673130983254481e+00 4.159667998256451504e+00
3.446906473243681823e+00 6.942265883757196221e+00 6.284676621749507142e+00
3.112750218050607032e+00 7.386641601606408258e+00 5.177379172245872851e+00
2.761733868156756699e+00 5.841749810935308318e+00 5.448982880607570856e+00
4.006497875144357401e+00 8.497878610460293913e+00 5.806277728045310838e+00
4.228083462166068784e+00 6.826084535530611674e+00 4.994219457398970441e+00
3.931894505460507894e+00 6.471510950826959707e+00 3.248427817101144921e+00
2.822090448145443631e+00 7.370439751092660252e+00 3.624570209207534699e+00
3.381419533383518861e+00 6.451355382120658177e+00 8.038796435402110419e+00
3.227554112106123085e+00 8.892494420079087192e+00 8.820684215406430440e+00
3.647576977164671774e+00 5.965144801802437335e+00 7.890067929826718895e+00
3.240129074433470535e+00 6.090974471560765657e+00 5.426723933495168239e+00
2.844968993579112038e+00 8.469067919555783419e+00 4.405604194525559514e+00
3.087685627653918186e+00 9.173995462161768089e+00 5.390424434677979271e+00
4.758220917304648800e+00 9.138992736776147652e+00 5.592532091579670350e+00
4.463075395326639772e+00 9.100883490802495146e+00 4.205366280699438519e+00
3.072131079969391720e+00 6.923348382364798326e+00 4.904172190683565802e+00
3.570752776034109566e+00 7.700839172030266688e+00 5.241851618467992857e+00
4.065682335969908578e+00 7.131757593906822734e+00 2.871977402085375441e+00
3.847728370799385011e+00 8.144512351258407890e+00 4.169319697804210634e+00
4.224166851399234091e+00 3.976634735112390295e+00 6.601412509248501870e+00
4.138135291416484840e+00 6.485931438007822791e+00 4.997674042989028287e+00
2.402255516838323501e+00 8.691532015770064845e+00 3.816319193000366816e+00
4.891329935689713970e+00 7.259845988811330031e+00 5.785145447888228709e+00
3.930814978220495082e+00 7.758908596089806764e+00 5.886925583588994648e+00
2.496789573031724441e+00 7.644193137866375665e+00 5.520344500924099229e+00
2.545097287096173666e+00 8.781616475248096521e+00 5.113831233339217519e+00
3.873622068396136875e+00 9.432221538125491023e+00 4.772605476745210851e+00
3.812294980349582474e+00 6.526652809402442301e+00 6.286712479985261837e+00
3.235524764700232314e+00 6.635151536860403709e+00 3.914361845888000069e+00
3.856936766840756814e+00 7.273161795487286696e+00 4.148043269569619440e+00
3.971292801315257748e+00 8.257636188764220009e+00 5.670626961498019369e+00
5.192202453115870142e+00 4.869997298269501229e+00 4.595326395353859894e+00
3.482208457999076856e+00 4.980378150733431930e+00 4.564321839918754620e+00
4.089522448763740492e+00 6.151996160561671090e+00 4.929909929142230141e+00
4.641306400152039657e+00 4.383854630313384959e+00 3.465828738546923748e+00
3.805376168490218536e+00 6.570267526969832517e+00 3.217199803135516678e+00
3.795213224508563687e+00 4.354556533111873406e+00 4.918564014171825427e+00
4.515057948463893744e+00 9.170402621290568490e+00 4.648314863986078294e+00
4.182202436155939118e+00 8.312315051562009671e+00 2.554562939556584755e+00
2.992123426517991902e+00 7.968023347520273525e+00 3.916293528120367906e+00
3.758445700433871384e+00 7.005987278966802734e+00 8.156285364936692872e+00
4.904101461279013918e+00 4.469363412963611282e+00 8.457004191754974087e+00
5.122457905739303818e+00 4.809234891542126356e+00 6.830014137833035015e+00
2.360256344927559091e+00 6.157582900600173659e+00 6.450388447360805522e+00
3.129259814430128461e+00 5.619525341634907356e+00 2.305642549917040096e+00
4.090716588882697735e+00 7.579828068713460709e+00 9.199887237207786228e+00
4.235449727138230536e+00 9.041754094843977185e+00 7.042784028567972143e+00
4.468227599364166913e+00 7.777318200159418993e+00 3.305443546618953565e+00
2.511183177217720441e+00 6.259285293304065689e+00 4.976102843683936960e+00
2.306328284948356178e+00 7.761377813245269763e+00 6.331729207584344543e+00
4.740603527625848024e+00 7.877135410159024076e+00 6.558933604415225105e+00
3.320576593288262046e+00 7.316718601660962662e+00 6.256805078892839767e+00
2.245901524880012268e+00 5.962992429632561375e+00 5.142852848874805538e+00
4.637630139092787651e+00 9.757302950647879669e+00 3.001667931390929134e+00
3.179158636652352765e+00 6.250763158824907073e+00 9.153405139131290724e+00
3.684873719589453422e+00 7.752451933488758051e+00 7.295613890790246359e+00
4.026274533269903699e+00 6.757767696554308756e+00 4.319994300830686029e+00
5.955143539335892910e+00 7.203945921405706443e+00 5.330930774837570496e+00
5.104722839717178218e+00 8.076352331722588929e+00 5.960160881196006954e+00
2.976386480564458648e+00 7.461393954325416189e+00 5.993154268770032544e+00
4.633805017920608726e+00 5.484811541439910343e+00 5.542155360068178105e+00
4.191555418536887956e+00 5.365087392734404048e+00 3.622480240589095235e+00
3.469293324302688220e+00 6.878606287135391462e+00 9.496212622695797023e+00
3.347720633244122279e+00 7.296559700281216365e+00 4.445542593960980504e+00
3.843453074698658156e+00 6.960140773207213805e+00 9.662648295964451961e+00
3.661137085024882332e+00 3.801362268687104251e+00 6.521588409802977715e+00
3.866475066922402615e+00 9.869317201010279206e+00 5.343831727636882079e+00
3.979444978196049032e+00 6.946662217984737708e+00 5.510572157591910880e+00
4.225743068403302161e+00 5.005563121744851074e+00 5.444112369996997103e+00
3.943145164890515364e+00 6.235095179076465044e+00 4.629738607200268419e+00
3.942629256173108665e+00 9.049983958642730641e+00 4.949571812509208968e+00
3.856404482713137849e+00 9.337985944232212177e+00 4.910237920151910629e+00
4.576657511129173628e+00 9.000611677047700709e+00 5.087738722022659310e+00
6.011401053514242143e+00 6.754957123280796338e+00 5.589454154382121231e+00
2.094358878555031112e+00 8.570822162378505027e+00 4.236002773100144836e+00
3.227472258852071452e+00 6.769876719945397525e+00 5.285760516376969420e+00
4.099530614207663071e+00 8.590800721405781104e+00 4.658992352885729993e+00
5.583222684384853807e+00 8.789405794891020918e+00 4.883423797126565269e+00
4.552704180201195605e+00 6.579673517584224030e+00 6.481057122644239499e+00
4.890331159693824148e+00 9.531820853122098924e+00 3.734785416886367670e+00
3.655284820136757595e+00 6.774055273833096358e+00 3.688733870506264889e+00
4.556334021329424999e+00 9.388095413526063027e+00 5.841688773622141895e+00
4.004572683091256025e+00 8.045053646978763240e+00 5.215593493890009924e+00
4.427006834819355419e+00 8.367312593267742571e+00 5.296686224036571744e+00
3.843296580714373967e+00 7.589975577827731357e+00 4.585797079987736780e+00
3.513617143179858626e+00 6.506574585127701482e+00 5.458316379564411847e+00
3.903683293378062302e+00 6.711619443772859128e+00 7.681939664696443515e+00
4.386441226604129717e+00 8.790271562283690443e+00 6.893189534963526377e+00
3.314772360415479291e+00 6.032051443811433877e+00 5.924587598490505869e+00
4.147014614554668022e+00 9.759523598426717683e+00 6.062586386595332222e+00
3.447337206666128306e+00 7.407043797121660944e+00 4.075623278531565141e+00
5.914440312430643054e+00 7.427744250748797405e+00 3.485437264767242027e+00
3.665661941550900416e+00 6.093642892820578361e+00 4.640528901295655650e+00
3.799467175906950711e+00 9.190936104618428359e+00 5.287663420921662194e+00
3.809503178518015787e+00 9.992319272630467708e+00 5.232284041018655074e+00
4.487504352405944807e+00 6.373055413495368526e+00 5.344463502153186774e+00
4.678802906650200377e+00 9.204539077914018819e+00 3.659396840318828836e+00
2.884633766540341426e+00 9.517880547497464150e+00 4.533929734617839991e+00
3.926378500385680592e+00 7.571826972353303375e+00 5.605044521575241134e+00
3.865473617374835413e+00 6.733934453205479898e+00 4.778653109703911994e+00
4.015277313720710062e+00 6.021908934931964552e+00 4.795154733376358891e+00
4.350111710244843444e+00 7.944581333732712913e+00 5.129832317774083883e+00
4.685700403309004614e+00 6.525868805303710829e+00 6.192336701167278967e+00
3.596190066525523754e+00 7.217065098359736197e+00 5.013136677066673208e+00
4.589760524222546323e+00 9.756451776579808666e+00 4.424626883582501335e+00
3.345660326385384575e+00 8.605488651037832781e+00 4.123125050591856855e+00
3.785678735780822812e+00 6.849267835203165511e+00 8.443627520120912777e+00
3.576318424948309982e+00 9.557696514497290963e+00 5.535457294572139197e+00
4.607523679459482935e+00 6.188758826045267725e+00 7.704351314555788477e+00
4.059523577055780486e+00 6.280405313618180330e+00 5.588712022280530434e+00
3.085544820470827787e+00 7.207226452736384736e+00 5.675256972883757633e+00
3.292485827469310067e+00 8.426262925328591891e+00 5.378126517378186477e+00
3.799832401848143082e+00 8.865119840893941117e+00 4.360834666387781944e+00
3.508604805883510647e+00 9.420712684076164578e+00 4.546299157984946326e+00
4.420298257102266426e+00 9.933901522301114895e+00 5.527579546878902406e+00
3.324327434617454280e+00 7.919435388237918261e+00 6.550995306891133296e+00
3.798489341231520378e+00 7.944275373896662273e+00 6.324177451649760862e+00
3.560066927635939571e+00 4.876686620813253548e+00 6.461387965246340848e+00
3.303974533284204096e+00 8.004836636287976148e+00 5.483019574298961807e+00
4.871212193017179004e+00 7.062312916755718817e+00 6.769341836637457810e+00
4.500600296802055311e+00 6.081462127586935829e+00 4.942410062574780660e+00
4.602193558753505442e+00 6.401629707215255927e+00 4.860251318038844026e+00
4.393484100701599004e+00 8.566136987934982017e+00 5.964561896038419242e+00
3.506553218213101619e+00 6.568353442360891137e+00 4.966225106475295803e+00
3.036514029300199091e+00 9.887486204301730197e+00 2.974885787320491026e+00
4.032836398501758346e+00 9.903410909384083638e+00 5.336716958281011003e+00
4.789332890043358937e+00 9.117781371090348586e+00 5.224374799232551325e+00
2.539471197278952541e+00 8.526841516311726821e+00 5.731064871978791331e+00
1.854348330751529605e+00 7.225153059000068545e+00 2.787792129054415646e+00
3.118783350042895641e+00 7.628306089834295811e+00 7.866069707093370944e+00
3.216813000591531857e+00 6.554434681061966472e+00 2.873620735596166487e+00
3.309448243916108812e+00 9.437866981064232164e+00 4.322075721917046032e+00
3.010546987840944766e+00 6.333777575439035523e+00 7.249233450187661632e+00
3.546858867359921508e+00 9.648646266777308966e+00 5.827800326988880286e+00
3.908241205322563250e+00 9.444521281092445264e+00 7.090492663724469402e+00
3.782930359492402861e+00 8.186223270603207425e+00 5.543369777259180786e+00
2.607397583395689278e+00 6.123128980102465313e+00 5.320246013199230184e+00
3.423272766630677477e+00 6.534591281494210868e+00 4.163733894326094642e+00
2.782050004594285753e+00 6.342087612754569115e+00 4.606233384396775321e+00
3.246953621114879063e+00 6.617579872146990283e+00 4.824825526159091105e+00
4.240475947884284835e+00 7.749436842579254581e+00 5.898893514949016037e+00
4.205151783984421243e+00 6.936960009618498901e+00 4.709304260401955489e+00
3.762967278821276462e+00 7.064286528700248091e+00 4.838012813418359315e+00
4.045168627298030728e+00 7.067460678212000857e+00 4.890378401433267186e+00
3.702995466575534245e+00 6.648660034141396835e+00 4.597871709008673591e+00
3.251620473960568969e+00 7.066428518012702220e+00 3.230962372029965390e+00
3.171846361802010072e+00 8.748242461014660520e+00 3.171632385983015556e+00
2.830411001270222826e+00 6.995256793966488473e+00 5.623826535198150012e+00
3.062461773027939316e+00 6.773722518761225331e+00 4.704021831096115491e+00
4.698814258383692710e+00 7.355618963052549475e+00 5.613642771008720445e+00
2.557448375962003695e+00 6.943735783765049518e+00 4.728772863942091398e+00
3.281220436770432070e+00 6.606774544430434659e+00 5.629066592380631562e+00
3.578547257874672649e+00 9.837005088669243946e+00 4.941651915568638032e+00
3.862183355617269775e+00 9.084157664415334565e+00 5.482431551966167049e+00
3.412014978207175808e+00 7.426791419334335842e+00 4.564692517342238354e+00
3.722385545736766943e+00 5.535892223410062485e+00 4.896260132776744101e+00
3.054824234718917619e+00 5.336794025236776484e+00 8.059889080832430608e+00
2.858411485666927376e+00 7.835251664481313938e+00 5.280631758113417007e+00
3.769197794209846464e+00 8.058434896337983488e+00 4.860218688541269927e+00
3.478837516932508311e+00 7.926519661058840427e+00 4.740325920367438606e+00
3.132950372874268474e+00 7.400448889907354832e+00 5.896917325377944330e+00
4.172926454368535154e+00 6.265179483030896002e+00 3.536170778891352562e+00
3.949862338799982275e+00 5.169580849376214537e+00 4.872392277613990963e+00
3.938290108335932960e+00 6.130505581474652743e+00 6.021779512214323837e+00
3.648912818551599102e+00 6.983639034389446110e+00 4.418087622004144066e+00
5.366690074768404095e+00 6.723377948660594683e+00 4.250333862240022853e+00
3.185374329034816654e+00 9.432728403380238547e+00 3.953488392904353610e+00
4.607282314140702439e+00 8.254952338423514391e+00 6.156064450116109477e+00
4.506559472554662271e+00 5.890673343628094472e+00 6.802257986416317515e+00
6.713199690433937050e+00 8.216283845809078556e+00 4.756940540676189322e+00
4.934521950598484530e+00 8.916790559591083465e+00 7.009604959185709916e+00
3.692536350949775947e+00 8.799854825775264899e+00 5.087290346042408373e+00
4.201417861411316679e+00 7.317548352582687876e+00 5.966804289825468288e+00
3.804143535920384345e+00 5.140873680048939853e+00 4.726080245801390411e+00
3.152769800863720384e+00 6.129057916681581730e+00 4.477550084421842769e+00
4.120184028650702324e+00 4.644469084221888089e+00 7.459004628938998849e+00
3.157264983621776100e+00 7.932733353720919922e+00 6.281906874995166312e+00
2.569049488173588802e+00 9.726912516953028387e+00 5.078165786833869433e+00
4.156695604983111636e+00 9.431959362428115057e+00 8.538043922061364199e+00
3.082329679245125575e+00 4.746899455247335808e+00 7.086721883305150627e+00
2.702544674930809521e+00 9.464155747824481324e+00 4.168467661956919201e+00
5.692473351042855789e+00 6.446149433042401178e+00 6.576040066506267934e+00
5.032105516616709018e+00 8.265619027146250630e+00 5.015347966167247762e+00
3.581336705421402034e+00 6.468153856439207594e+00 5.764562136249273827e+00
3.515826861835906314e+00 9.761857672040131106e+00 7.354892639376672037e+00
3.691549783478444091e+00 5.590468683109468984e+00 6.574974425778257192e+00
3.436137676452795997e+00 6.846017564079398987e+00 3.917190831413961849e+00
2.990505374525922910e+00 5.654812938943378775e+00 6.582354097782705971e+00
2.835197590468345297e+00 4.581148952904276150e+00 6.197913826756214384e+00
2.416217655032574463e+00 7.836996159075892088e+00 4.839432794808315563e+00
2.858125898185356561e+00 8.643176313976940861e+00 4.889102903222293683e+00
2.857800062348858194e+00 8.946012848293591446e+00 5.363851205720493454e+00
4.314677050502458755e+00 8.165015099283476019e+00 6.776040457157141539e+00
4.060108824010042028e+00 7.049907142112507685e+00 5.267207474408795775e+00
2.489459387096006004e+00 7.516385042287545559e+00 4.281501234127702560e+00
4.940542106951570034e+00 7.460701806199054431e+00 4.011827522159379988e+00
3.016728163115310668e+00 7.715716474717622120e+00 5.260655041120489983e+00
4.531936938534476766e+00 7.594224892727156728e+00 5.948156187436078213e+00
4.413650260856414320e+00 8.197961949958976646e+00 7.295262716529705926e+00
4.328417824950387072e+00 3.357572389701064530e+00 6.313770827429572741e+00
3.913932524888474873e+00 3.291403097239735676e+00 5.984250701620577040e+00
