time.decay.1	time.decay.2	time.decay.3	
9.172058140233916390e+01 9.257097489035557203e+01 8.035077139661203205e+01
9.296710705407740249e+01 1.009858326275811464e+02 8.123105360592499835e+01
1.004942200583462721e+02 8.589323744176412845e+01 1.252988407355698541e+02
9.774906020831240028e+01 1.130988691321750963e+02 8.612297251304750034e+01
1.120259412694155259e+02 1.032399882397591426e+02 1.116074710797810496e+02
1.049947880164533700e+02 1.224150278018268239e+02 9.319862160693820385e+01
9.562320884327722581e+01 1.168703298487486961e+02 1.002954147001213698e+02
9.253287276177474041e+01 9.744688318023655427e+01 1.188560939096699656e+02
8.221821569704631827e+01 9.218529825102584141e+01 1.165681369016818394e+02
9.844810341214173377e+01 9.884482464485697051e+01 1.133947523264744461e+02
9.811800243934339960e+01 1.115703668992091906e+02 1.036717383716297007e+02
9.894103442093805256e+01 1.136707000625147970e+02 1.111553326589602477e+02
9.514114450387417321e+01 1.128718783738183618e+02 1.109514688348576783e+02
1.062334853408389961e+02 1.006946412118088858e+02 8.872470472476015857e+01
1.007162059368393727e+02 1.065156772922692312e+02 9.989107363617631563e+01
9.086108314604376801e+01 1.125109683402417318e+02 9.711637323454587545e+01
1.152320272606656886e+02 1.002353603855773798e+02 9.400793967004250362e+01
1.126193038009139684e+02 1.019041968283910222e+02 9.537321152053061724e+01
1.329492412981179825e+02 1.156576487225494247e+02 9.544246065308604443e+01
1.277049349817100818e+02 1.023682032179150809e+02 9.307012946178552681e+01
1.105337632761742839e+02 9.645824171962513560e+01 9.429139289250048250e+01
1.167836271517996352e+02 9.809767748275527310e+01 1.147251846031669800e+02
8.457770347720030202e+01 1.051657109740662435e+02 1.035334669064762068e+02
1.100839561814875367e+02 1.175247160786389315e+02 1.091120839892618477e+02
1.092516094253523278e+02 9.506475476337789132e+01 9.295926079557256116e+01
1.038201757110258825e+02 1.113882205273351929e+02 1.215377505618951659e+02
1.064960592409178446e+02 1.077954926934028919e+02 9.305491166134356718e+01
1.125941848754593764e+02 1.107400582040393573e+02 9.570138095448808713e+01
9.825717909033531328e+01 1.005156246677533431e+02 1.043381748919724146e+02
9.947257943977834316e+01 1.179316617385620276e+02 1.062822980512190867e+02
1.055171340300376244e+02 9.217159752201675360e+01 1.024784096729148075e+02
1.135456840588047669e+02 1.079281948866703971e+02 9.816323388508430980e+01
1.068101646973904906e+02 1.098965266186746561e+02 9.488896648165629699e+01
1.031334946002034343e+02 1.124399621527144291e+02 9.229599474338954224e+01
9.300576056919673817e+01 1.018821636719384998e+02 9.212514305402220316e+01
1.125168018577925864e+02 1.027970776924741614e+02 9.243477054562215756e+01
1.217117629852913865e+02 9.845746150121922824e+01 9.476851008640318241e+01
1.131345086522722454e+02 9.703933704820322248e+01 9.781437322226189224e+01
1.004907961173766751e+02 1.106916256600378716e+02 1.073136830853722472e+02
1.017618712713655071e+02 1.108595609009234408e+02 9.532106508887677876e+01
9.322324425907828527e+01 1.024828529396446868e+02 9.357572814055673405e+01
1.216021307065421695e+02 1.038720612731573567e+02 9.137102219709808537e+01
9.610287789742959319e+01 9.846654201051815392e+01 1.094484510479810950e+02
1.002756791725428371e+02 1.021224436040278789e+02 1.104777674580967357e+02
1.120066738676666489e+02 1.112563589048526183e+02 1.160874719550991756e+02
9.513057179641297978e+01 1.016268141008074082e+02 8.822126928523229594e+01
1.092526261817937439e+02 1.099791091071323450e+02 9.049966539912004748e+01
1.080925051521369937e+02 1.114374094280387339e+02 9.567722970240365044e+01
1.029684629087835503e+02 1.144522502426308534e+02 1.132334680895235550e+02
9.967353343661883969e+01 1.172193140220024361e+02 9.532599550859062276e+01
9.880756262856289140e+01 1.116638316197900451e+02 9.810553609713487333e+01
9.561444761673584480e+01 1.042021602204907538e+02 1.152725487407051190e+02
9.551142929710258045e+01 9.274569817797754467e+01 9.966731017060772047e+01
1.186508625571548237e+02 8.876774574805902773e+01 9.486346804070026906e+01
1.042634663793024146e+02 9.661384467797276443e+01 1.039482680993039025e+02
1.169161956965278932e+02 1.094775597833105962e+02 1.132428288111561727e+02
1.127546200228512987e+02 1.048092340417969979e+02 9.243768431882583059e+01
1.145898322570647565e+02 1.087643348665824732e+02 1.134771051277845686e+02
8.970681232000785599e+01 1.166448386411677802e+02 9.380065919758672521e+01
8.969489777186223023e+01 1.119541164269739681e+02 9.550549316765408037e+01
9.603608403924417303e+01 1.042727377349074516e+02 9.837067801068457129e+01
1.016128948999365491e+02 9.825180495988514906e+01 9.073290518392430215e+01
6.680865252621869388e+01 1.077498792458907957e+02 9.496390763372224342e+01
8.723684595638782469e+01 9.035136947683147923e+01 1.062877049540704775e+02
1.095864128591517357e+02 9.833072008039061984e+01 1.072649582435865341e+02
1.053552199271888981e+02 1.066910305006388455e+02 1.053993067632958400e+02
9.797327136310164519e+01 1.029561384923699165e+02 9.217457981344890072e+01
9.904175410603075136e+01 1.106403252519149447e+02 8.895952838773457927e+01
1.013996229532108941e+02 1.093293821705275235e+02 9.404366557574823560e+01
1.052399483400089792e+02 9.469143452189884158e+01 1.027078657145841305e+02
9.201827012481034274e+01 9.088926843444426140e+01 9.477857863869634514e+01
9.760387746709290013e+01 1.133473838271674197e+02 1.047269369518696323e+02
1.011538145704589624e+02 9.798461512719491395e+01 1.022930012589832103e+02
9.697927757701765472e+01 9.397704706175873923e+01 9.505491859625499274e+01
1.017827458099121856e+02 1.081151018433396587e+02 9.558709491296777117e+01
9.676459989517960025e+01 1.064221436835508001e+02 1.057415994239930228e+02
1.044553386700962534e+02 1.261410162687201932e+02 9.073765644707039257e+01
1.049832139925242984e+02 8.740202745659337324e+01 8.956819671511482284e+01
1.086068938236900152e+02 1.184597493842817073e+02 9.303533334825010570e+01
9.351698956721722311e+01 9.994060274266841759e+01 1.048480485482380260e+02
8.480256582813487398e+01 9.600949154155814824e+01 1.014218222746755345e+02
9.416413016695358351e+01 1.040605775068215308e+02 9.257508137737795550e+01
9.942378627500693256e+01 1.041808093082905202e+02 1.090532482336435862e+02
1.002164818599277964e+02 1.075294386074675117e+02 9.246350194462222305e+01
8.991807204748195659e+01 9.190028855705605793e+01 1.051042812556075887e+02
1.231950184199968987e+02 9.142710980666745968e+01 1.043045494153046633e+02
1.072952997123967691e+02 9.530212282790118650e+01 1.118717622049829430e+02
8.668280001138944613e+01 1.081845674137984616e+02 1.178277664008282102e+02
1.017454304254476227e+02 9.953683879039655835e+01 1.077258835915163502e+02
9.375266439189043410e+01 1.068450762239866378e+02 9.453232110013755118e+01
1.058864745151586959e+02 1.022899356372230244e+02 1.020428926797997633e+02
9.423776302579929620e+01 1.082433772924699440e+02 1.023490060054870980e+02
1.026011463424278531e+02 9.456880375147484585e+01 9.789930315135140404e+01
9.281677947957913943e+01 8.924786766755738654e+01 1.086146335225575115e+02
1.011508498325429741e+02 1.228473030469865535e+02 9.423182658306058102e+01
1.020179325435422300e+02 1.304272859788041501e+02 1.051881089392627473e+02
1.015687588745467025e+02 1.276002982953950777e+02 1.041053111070449404e+02
1.095097426655893287e+02 1.049211881167460518e+02 9.399009559512136036e+01
1.050010564103297668e+02 1.061429474792982717e+02 9.931374217668295046e+01
9.888390919568448112e+01 1.050697959806748827e+02 1.004820879515930017e+02
1.087897931405457257e+02 1.038361853838617463e+02 1.009538011680057110e+02
8.152456607005700562e+01 1.079133650943392695e+02 9.367522053165004081e+01
8.067204422809882658e+01 1.009142474673754464e+02 1.197070670637640575e+02
1.109767300228546105e+02 9.780839478654053210e+01 1.186853647458034970e+02
8.637727913222157383e+01 1.050146955771461847e+02 9.886416930787297019e+01
8.662882232981719710e+01 1.045604055456035297e+02 1.180424377442638075e+02
1.260789914734126853e+02 9.803813043912964531e+01 1.178184529304200510e+02
1.185007361040204898e+02 1.087319350765143042e+02 8.430930395987186898e+01
1.109376178549362919e+02 8.889503054832874795e+01 8.721999429146602267e+01
1.092817983421676331e+02 9.275034563271046295e+01 1.068834406731891136e+02
1.066038193012074657e+02 9.016499588539966226e+01 1.010015562122796382e+02
9.936442078727236549e+01 8.659845116031218026e+01 9.145452130987875705e+01
1.010396619197156269e+02 8.797323622911103769e+01 9.141212249113408461e+01
9.934766178993874064e+01 9.345306876603154933e+01 9.900899841294219073e+01
9.353861026097779074e+01 9.638634445540816387e+01 1.021729184453440951e+02
9.594582099056069069e+01 1.003159763666974129e+02 1.128271624397308841e+02
1.020351471786523234e+02 1.111541374541895095e+02 8.284855502990592413e+01
1.229427237500131582e+02 9.706583926854885647e+01 9.258416646521649795e+01
1.305408449470510845e+02 1.071243892892956922e+02 1.023194310064373269e+02
1.079543486731356268e+02 1.041520867005073541e+02 7.421986815642085844e+01
1.199949720239465449e+02 1.096098123226104235e+02 1.022317174025904336e+02
7.883184135675396931e+01 1.087724111642823175e+02 1.107489012390175560e+02
9.757704405014419535e+01 1.038832054737621036e+02 1.146555970901329147e+02
1.051884201104390826e+02 1.045034672770383395e+02 1.003661144484903360e+02
9.426020485349660305e+01 1.021760848609989125e+02 9.919380998315946840e+01
1.033929437082308596e+02 9.054582914013963091e+01 1.043200584290926258e+02
8.640711366007661809e+01 1.080177787136620395e+02 1.112987337938325254e+02
1.117727992397723540e+02 1.046917648149112949e+02 1.108077228614356500e+02
1.140940065454412888e+02 1.021426772933356233e+02 1.081722096293941036e+02
1.165103032773269831e+02 1.028735750362186678e+02 1.148969615516441252e+02
9.636244730727662500e+01 1.056938817742314285e+02 1.128615127784196375e+02
9.137532728380821823e+01 1.039994990017684131e+02 1.071296471417639111e+02
9.079298921163696434e+01 1.073405820288778614e+02 9.928801963594553115e+01
1.016478405285964897e+02 1.151500817021028240e+02 1.049693389401825527e+02
8.683111054247238769e+01 8.655597193702769232e+01 1.015869411510043250e+02
1.101811396086137336e+02 1.259854678048622105e+02 1.083997268238803713e+02
9.756304781503115464e+01 9.051581304041357612e+01 1.140704452808435008e+02
9.270223230740943166e+01 1.094270074911963775e+02 1.063459477152740789e+02
9.179760223295963328e+01 9.363614351016400406e+01 1.307373485072715482e+02
1.050971108026879790e+02 1.036098250138979466e+02 1.269992604933530771e+02
1.012369752333408712e+02 8.963913044537397923e+01 1.288623854141290224e+02
1.052446838999524914e+02 9.115829782895664835e+01 1.109973972335481704e+02
1.081911433754939509e+02 1.023466423701324715e+02 9.361733921013347981e+01
9.828698615854003151e+01 1.219632398236211941e+02 8.317670120553671609e+01
1.124480401265043383e+02 1.115484551790803067e+02 8.587095905019187114e+01
9.707360670379898693e+01 1.005855996391156850e+02 9.361378838112423750e+01
1.009891945859304627e+02 1.055999603514519265e+02 9.542409813781280548e+01
1.050354957928118438e+02 1.023398594286399828e+02 1.017637182272974741e+02
9.342025598629159333e+01 1.024259008822112378e+02 1.008398267814614542e+02
1.044777847915734696e+02 1.036352402099442003e+02 9.651469566824802371e+01
1.041473613625286845e+02 9.321261963927977945e+01 1.000246880402745404e+02
1.060645805528298524e+02 1.127448148519883375e+02 1.014263612568048814e+02
1.147769165971399730e+02 1.022085522450364721e+02 1.024426098657423267e+02
1.124740163257051790e+02 1.061859442827770721e+02 1.048628762955644049e+02
1.043178167943643899e+02 1.105342250879828327e+02 1.113634487272213391e+02
1.145290081707896519e+02 1.241675212741597960e+02 8.615000613780966887e+01
9.797065529675595030e+01 1.141500586418370489e+02 8.597316937580242779e+01
9.937161257656993030e+01 1.117108508836589920e+02 9.548205858974876037e+01
1.022156008948521588e+02 8.203224550478208243e+01 1.088126305780049563e+02
8.700729595211446110e+01 1.198548904962477053e+02 1.063150853888145662e+02
1.045933870279626206e+02 1.192071844786752308e+02 1.054677543807472517e+02
9.798099870991200078e+01 1.225620418390891757e+02 8.914327842463869445e+01
1.089886728390317785e+02 1.082271903798001773e+02 8.360952638652436519e+01
9.724202250682563431e+01 1.074579991140829804e+02 9.731804036099502753e+01
1.026518391134104604e+02 1.062079007793469856e+02 1.063726129732164907e+02
1.016026046205784183e+02 8.571493007435444156e+01 1.194450526048937604e+02
1.028276589236357381e+02 1.016590928895806201e+02 9.990717352228958248e+01
8.481683370006388145e+01 1.125910179106020621e+02 1.055920020926782996e+02
1.211729272603898551e+02 1.034007618842095155e+02 1.001454227401742827e+02
1.064909929120914001e+02 1.085245439559302127e+02 9.275875343587709665e+01
9.837198845148182613e+01 9.597148933754576206e+01 1.166112321412538222e+02
1.119452026661630271e+02 1.007024847756488271e+02 8.958459728331084193e+01
9.917859928628286070e+01 1.081937357401326096e+02 9.829647261415102832e+01
9.777782964714367608e+01 9.669233932416389621e+01 1.004302465361775205e+02
9.979763732556278910e+01 9.903649146763993372e+01 1.042898307831441684e+02
9.404678708755116645e+01 1.034423623160392651e+02 1.050648615637737890e+02
1.164144961110815757e+02 9.004989307164134971e+01 1.062108717971885312e+02
1.151295695407105910e+02 8.664290251294654865e+01 1.258004707311756789e+02
1.156098675014956996e+02 9.297874782102657321e+01 1.145624290756583292e+02
1.140213395329026866e+02 1.139931424569476945e+02 1.099011651564064209e+02
1.028851994010202020e+02 1.041556855675965352e+02 1.153790124544743207e+02
1.037603385678013126e+02 9.177230869202361419e+01 1.149866108548109196e+02
1.055735908340674882e+02 9.515422786807965849e+01 9.682494793680545797e+01
1.165806490833820703e+02 9.867143447704087578e+01 1.035101608880827939e+02
8.382165513899821008e+01 1.091879374549355646e+02 9.254124907968976288e+01
8.679955069802056755e+01 1.130291176251322867e+02 9.619881946825405805e+01
9.028356879265851376e+01 9.600676540256999658e+01 9.365593272875230468e+01
1.158306925791039532e+02 1.079875546734075300e+02 9.589412402561170268e+01
9.284894698019260773e+01 9.558163390141382365e+01 8.796675328232259972e+01
1.041644497821358470e+02 9.833714250930097478e+01 1.034141951947098619e+02
9.971426982058204658e+01 1.008002506378063430e+02 1.142954996888782944e+02
1.060389422779914810e+02 1.104289960402414863e+02 1.148249683883104808e+02
1.132222845692546827e+02 9.605168572224125967e+01 1.159402818755724951e+02
9.221571322869766618e+01 1.022638029024843860e+02 1.022505408465119530e+02
9.445784551792378636e+01 1.039820129959129389e+02 9.438599743782262408e+01
8.716480799765309939e+01 8.568373602536080114e+01 8.379656220995332205e+01
8.056108878734883660e+01 7.839969312258564571e+01 1.006008670004742385e+02
8.120913776518264626e+01 8.885988069242819165e+01 1.180520612047489522e+02
9.530950141878227555e+01 1.106329292445060304e+02 1.085502635762179153e+02
9.887893551321768371e+01 9.275965771007881244e+01 1.149368503077851074e+02
1.018688043684927180e+02 9.938788487344950795e+01 1.008519469220393603e+02
9.050827599691322689e+01 1.081083400756393189e+02 1.022510422056535617e+02
9.353145391044797918e+01 1.087623604674378726e+02 9.797930376182711143e+01
9.186176622231747046e+01 9.159691517177114406e+01 9.825480495479348519e+01
1.053686228941097340e+02 9.625810636285703481e+01 9.400776961245807684e+01
1.001431249673650967e+02 1.194158828693032888e+02 1.061630578433870653e+02
1.017874465198117520e+02 9.919114033844189748e+01 1.094483283870923316e+02
1.138344642391062962e+02 9.490488927425393229e+01 8.930581586471005551e+01
1.192326086977973887e+02 9.726235293043636432e+01 8.950521243816355366e+01
9.439731028757262266e+01 1.017431784456793906e+02 9.172249240457114183e+01
9.104248963993804011e+01 9.681404568757142215e+01 9.128842376788476543e+01
8.672899403053429523e+01 1.069187736746993380e+02 9.931879520322583232e+01
1.041807662626501241e+02 1.021823155322790484e+02 8.549425495402098818e+01
1.158707776442764725e+02 1.006497048062635287e+02 8.218037190334089814e+01
9.741929527310782078e+01 1.081126548293949980e+02 8.228948372800449818e+01
9.571461308144830582e+01 1.035636786482013463e+02 1.265435161608464512e+02
1.023678457198798526e+02 1.089406585870827939e+02 1.188324667022734928e+02
1.030304980030288959e+02 8.716996289590295532e+01 1.225003214999003944e+02
8.601623262620125843e+01 8.741552290167791739e+01 8.768856469851100144e+01
8.300697495188845210e+01 8.515277703981199409e+01 8.527068308238951033e+01
9.503088560057770451e+01 1.208177124417386779e+02 1.067545568959392313e+02
9.853963692500155958e+01 1.076577043003551353e+02 1.134448558761019399e+02
1.064524002569348085e+02 1.153137343647096031e+02 1.118264860655335298e+02
1.029579877083273942e+02 1.215247706982788145e+02 1.030254526223333045e+02
1.028511772099598716e+02 9.419581854282353106e+01 9.957750870612667882e+01
9.387964331002191898e+01 9.055896959219218445e+01 1.087095711782858558e+02
9.367126985750505241e+01 1.014230085901111522e+02 1.034853122785633559e+02
9.817301578253402283e+01 1.030634232040918192e+02 1.062459638766260781e+02
1.086666052957871074e+02 1.196146335165415735e+02 9.243666679529799524e+01
1.145759602684904621e+02 1.341762848021997740e+02 9.357061889336404192e+01
8.243243209257326498e+01 8.640009341586959124e+01 9.387680113791623171e+01
1.073996077555613624e+02 8.633408830975508863e+01 9.097029528617136407e+01
1.028970890077456914e+02 1.032422675059483055e+02 9.077803849795559188e+01
8.913250119626842150e+01 1.105523893153305721e+02 9.173416527240620155e+01
1.200099145530575697e+02 1.119758905630107080e+02 9.675376084961145295e+01
1.175083326655365425e+02 1.085650676923614100e+02 1.011023473612284533e+02
9.236140810687655289e+01 1.088920408536685471e+02 1.014018751834701391e+02
8.546474440903654113e+01 1.255529338529118775e+02 9.884720159636557923e+01
9.514019749213630917e+01 1.039023953255617414e+02 1.074984872857268670e+02
9.793912745420649912e+01 1.007161777605450084e+02 9.577516131056651716e+01
9.535459605656366477e+01 1.009559431756703987e+02 1.057881801867538911e+02
1.024442775316129826e+02 1.009840352595261947e+02 9.031538310029746697e+01
1.023500771750809690e+02 1.046822152702822848e+02 1.060995609735819585e+02
1.059877845118461011e+02 1.011517865841249773e+02 9.835329912005164488e+01
1.101339678515624598e+02 1.007661651449833187e+02 9.705354415458133133e+01
1.057622982869187354e+02 1.221113224812465177e+02 9.657473552217236090e+01
9.780695007688069609e+01 1.110841167828017433e+02 9.809355160056794887e+01
9.989597693102382436e+01 1.179082110428718835e+02 1.006787571962810262e+02
9.823377823860006686e+01 1.199405216991523844e+02 1.076402389927827414e+02
9.819732271398945045e+01 1.127443869100743257e+02 9.846007777066068911e+01
1.028460012866284785e+02 9.583788682359650579e+01 8.608361497998726009e+01
1.059173634450767878e+02 1.162884106498944732e+02 9.103510352899272107e+01
9.158827413452381450e+01 1.053706605174125741e+02 1.134813045314162423e+02
8.682868563144593566e+01 1.065109760088359963e+02 9.839703856846676899e+01
8.565398047756826827e+01 1.076146666149278417e+02 1.088535592852960150e+02
7.801989059217181932e+01 1.077814426914454202e+02 1.286779001922086252e+02
7.303276728230513015e+01 1.000337916139560406e+02 9.518958968431560663e+01
9.431068475275959884e+01 9.465273468484123498e+01 9.878711103398937610e+01
1.008845485152666015e+02 8.901245386945333848e+01 1.136238241282895842e+02
1.100743788227411528e+02 9.793099400221149153e+01 9.459409174730724601e+01
1.058495698739041586e+02 9.296080085843917118e+01 9.587958594147515612e+01
1.009888702830745046e+02 9.010785659528413305e+01 1.048426763606850471e+02
9.286528985188030560e+01 8.329427816879844215e+01 1.005586654926927253e+02
9.092426928342240444e+01 1.330125982170472980e+02 1.000558347187655954e+02
9.534676218100662481e+01 1.288316278799782708e+02 1.059138620389813497e+02
8.616246140917817797e+01 1.273853894210107285e+02 9.239984910318534617e+01
1.063241181958026829e+02 1.034561768850242061e+02 9.866222342019619873e+01
9.925936501161895364e+01 8.938073216672746923e+01 9.295565261210889219e+01
1.027936683850210926e+02 9.296085381233771727e+01 9.560917946572038773e+01
9.963483748639508519e+01 1.113944746400468944e+02 1.063549346686301647e+02
9.656802731166163767e+01 1.059292820958749672e+02 1.064648251766871851e+02
1.104094797586627834e+02 9.837625025159564984e+01 9.429953053370159921e+01
1.119985351868307077e+02 1.014659885176838117e+02 9.828126997524080366e+01
1.163735755513070558e+02 1.029957048135993318e+02 8.728657238891955217e+01
1.171726396001956232e+02 1.079844647443895553e+02 1.067696527041803449e+02
1.101647715151776907e+02 1.035478628194975670e+02 1.176972437793911581e+02
1.008681292997106880e+02 1.031830350175461888e+02 8.411360815558806792e+01
9.643612818366129602e+01 1.054118774206288833e+02 1.256218601338152610e+02
9.526660706495047748e+01 9.719256342156035089e+01 7.294159487167581801e+01
1.104101336698578706e+02 1.023894942380764235e+02 1.240712325166915662e+02
1.201485312519017441e+02 1.129935189151633210e+02 9.330440135289590842e+01
1.157465559822884273e+02 1.036205664461022735e+02 8.136567915823539465e+01
1.027547915638861866e+02 1.075763688437077690e+02 9.063366046142698451e+01
1.110060742046148903e+02 1.149270045498253836e+02 8.517514154939524929e+01
9.898854527907786860e+01 1.136312191520974011e+02 1.196411451051813515e+02
9.307869712405870644e+01 1.065242326553832726e+02 1.300743450837159969e+02
1.023471190040100822e+02 1.156411469854614325e+02 9.308095425497856468e+01
1.009463688151001577e+02 1.074582321035225760e+02 9.535352031016677188e+01
9.476186224183119577e+01 1.092314363169662954e+02 9.356511694924677158e+01
1.117656321933144454e+02 1.083495144651068927e+02 1.055515265761788157e+02
1.034977611198862775e+02 1.061928719399496686e+02 1.001213744902013332e+02
1.065062188572612314e+02 9.681820188635745694e+01 9.638345312634018569e+01
9.807464974138207481e+01 1.020294432231971342e+02 9.269954654804591598e+01
1.071292798056816054e+02 1.079092742326722174e+02 1.140430800050709195e+02
1.146840606504084406e+02 1.065826193411192833e+02 1.075651322950719475e+02
1.169495322643309123e+02 1.016148743547773279e+02 1.069763011913422872e+02
8.562924375747066108e+01 9.900560540137678345e+01 1.056010040899309104e+02
8.863665980506432618e+01 9.664752386950516438e+01 9.442507443599708949e+01
1.159020871935750563e+02 1.148079549820032241e+02 1.080938011988482401e+02
9.245199889113672498e+01 9.100287852888683915e+01 1.018381248868214044e+02
1.185199155156442146e+02 9.822639147881324106e+01 9.399816176298156734e+01
9.690443741342508588e+01 9.974516983438843454e+01 1.073373875400733226e+02
1.054509029458901921e+02 9.994549265054740772e+01 1.045495051147054255e+02
1.167423443416680584e+02 1.140511892897772270e+02 9.598466350243772638e+01
1.015277546400493236e+02 1.073191444292000369e+02 9.643895469660833442e+01
1.041092812974468131e+02 9.731386833681770554e+01 9.138912218158779410e+01
9.983193372763960838e+01 9.931835982500028592e+01 9.569125835477680653e+01
9.697407348063016741e+01 1.171353116957215690e+02 1.007107487581148035e+02
1.379062476583647197e+02 1.127914788482743660e+02 8.612093319759972587e+01
8.729050956094309299e+01 1.024607314658840096e+02 8.824177733352868813e+01
9.748789955681559150e+01 9.959599836459372568e+01 8.262084261101684035e+01
1.029957959795771814e+02 1.081070753895529322e+02 9.542521278676007057e+01
1.079413238707352320e+02 1.149955060130813393e+02 1.038934960379298076e+02
1.098520573067787893e+02 1.080165485123407052e+02 1.002731083357724629e+02
9.194842270638851289e+01 1.029378703150939884e+02 9.739542866933985010e+01
9.416187483022787319e+01 1.053757821819681055e+02 1.014510990279242435e+02
9.709485200765037405e+01 9.245791519258608560e+01 1.053110273924684321e+02
9.731334427115899643e+01 7.973172944847497945e+01 1.003986777257527478e+02
9.965416508340231871e+01 1.069014506478089572e+02 1.000589498804449704e+02
1.079657168642833653e+02 9.724381473954389321e+01 9.233169610708243624e+01
9.347048177493263665e+01 1.058424749269117626e+02 9.068686738674657022e+01
9.029071488140247936e+01 9.829102391303158015e+01 9.013008716310172019e+01
9.361753313056723869e+01 1.043945360174609078e+02 9.066390336603012656e+01
9.958705908554195219e+01 1.067788061258467849e+02 1.122545423143477876e+02
1.018844219562874116e+02 1.120304881674824600e+02 9.703168215749172987e+01
1.071472143991001644e+02 9.834259526219962311e+01 9.300640762649301507e+01
1.072671662098802585e+02 1.160175812581185539e+02 1.064620485804068579e+02
9.563033774692262057e+01 8.983538128799018807e+01 1.072001973308734932e+02
9.153723948734173632e+01 9.571787540054251053e+01 9.780959003429165932e+01
1.072255318396018993e+02 1.164136356461481085e+02 9.273436913955771388e+01
1.003043402643127422e+02 8.652413448896118098e+01 1.018756626308541655e+02
1.034177196347908279e+02 9.944217567574906980e+01 9.796693036951540989e+01
1.005267081319939138e+02 1.078856372987751229e+02 9.934660343438896746e+01
1.005887149991465037e+02 1.032250110260101650e+02 9.053540125495399593e+01
1.196244439388943448e+02 1.039024092265155588e+02 9.129782060824231849e+01
1.204887271172912762e+02 1.050094490666990055e+02 9.389311624164717784e+01
1.075416229307062252e+02 1.089838319152642896e+02 1.085287024148248918e+02
8.744336444624842386e+01 1.018016837136706982e+02 1.033831471233916659e+02
8.914465955587827750e+01 1.147985924451251947e+02 1.007666497664943108e+02
